,0
76384,0
76385,0
76386,1
76387,0
76388,0
76389,0
76390,0
76391,0
76392,0
76393,1
76394,0
76395,0
76396,0
76397,0
76398,1
76399,0
76400,1
76401,1
76402,0
76403,1
76404,0
76405,0
76406,0
76407,0
76408,0
76409,0
76410,0
76411,0
76412,0
76413,0
76414,0
76415,0
76416,0
76417,0
76418,0
76419,0
76420,0
76421,0
76422,0
76423,0
76424,0
76425,0
76426,0
76427,0
76428,0
76429,0
76430,1
76431,0
76432,0
76433,0
76434,1
76435,0
76436,0
76437,1
76438,0
76439,0
76440,0
76441,0
76442,1
76443,0
76444,0
76445,1
76446,0
76447,0
76448,1
76449,0
76450,0
76451,0
76452,0
76453,1
76454,1
76455,0
76456,1
76457,0
76458,1
76459,0
76460,0
76461,0
76462,1
76463,0
76464,0
76465,1
76466,0
76467,0
76468,0
76469,0
76470,0
76471,1
76472,0
76473,0
76474,0
76475,0
76476,0
76477,0
76478,0
76479,0
76480,0
76481,0
76482,1
76483,0
76484,0
76485,0
76486,0
76487,1
76488,0
76489,0
76490,0
76491,0
76492,0
76493,0
76494,1
76495,0
76496,0
76497,0
76498,1
76499,0
76500,0
76501,0
76502,0
76503,0
76504,0
76505,0
76506,0
76507,0
76508,0
76509,0
76510,0
76511,1
76512,0
76513,0
76514,0
76515,1
76516,1
76517,0
76518,0
76519,0
76520,1
76521,0
76522,0
76523,0
76524,0
76525,0
76526,0
76527,0
76528,0
76529,0
76530,0
76531,1
76532,0
76533,0
76534,0
76535,1
76536,0
76537,0
76538,0
76539,0
76540,0
76541,0
76542,1
76543,0
76544,0
76545,0
76546,0
76547,0
76548,1
76549,1
76550,0
76551,0
76552,1
76553,0
76554,0
76555,0
76556,0
76557,0
76558,0
76559,1
76560,1
76561,0
76562,0
76563,0
76564,0
76565,0
76566,0
76567,0
76568,0
76569,1
76570,0
76571,0
76572,0
76573,0
76574,1
76575,0
76576,0
76577,0
76578,0
76579,0
76580,1
76581,0
76582,0
76583,0
76584,0
76585,1
76586,0
76587,0
76588,1
76589,0
76590,0
76591,1
76592,0
76593,0
76594,0
76595,0
76596,0
76597,0
76598,0
76599,0
76600,0
76601,0
76602,0
76603,0
76604,0
76605,1
76606,0
76607,0
76608,0
76609,1
76610,0
76611,0
76612,0
76613,0
76614,0
76615,0
76616,1
76617,1
76618,0
76619,1
76620,0
76621,1
76622,0
76623,0
76624,0
76625,0
76626,0
76627,0
76628,0
76629,0
76630,0
76631,0
76632,0
76633,0
76634,0
76635,0
76636,0
76637,0
76638,0
76639,1
76640,0
76641,1
76642,0
76643,0
76644,0
76645,0
76646,0
76647,0
76648,1
76649,1
76650,0
76651,0
76652,0
76653,1
76654,0
76655,0
76656,0
76657,1
76658,0
76659,1
76660,1
76661,1
76662,0
76663,0
76664,0
76665,1
76666,0
76667,0
76668,0
76669,1
76670,0
76671,0
76672,0
76673,0
76674,0
76675,0
76676,0
76677,0
76678,0
76679,0
76680,1
76681,0
76682,1
76683,0
76684,0
76685,1
76686,0
76687,1
76688,0
76689,0
76690,1
76691,0
76692,0
76693,0
76694,1
76695,0
76696,0
76697,0
76698,0
76699,1
76700,1
76701,0
76702,0
76703,0
76704,1
76705,0
76706,0
76707,0
76708,0
76709,0
76710,0
76711,0
76712,1
76713,0
76714,0
76715,0
76716,0
76717,0
76718,0
76719,0
76720,0
76721,1
76722,0
76723,1
76724,0
76725,0
76726,0
76727,0
76728,0
76729,0
76730,0
76731,0
76732,1
76733,0
76734,0
76735,1
76736,0
76737,1
76738,0
76739,0
76740,0
76741,1
76742,0
76743,0
76744,0
76745,0
76746,0
76747,0
76748,0
76749,0
76750,0
76751,1
76752,0
76753,0
76754,1
76755,1
76756,1
76757,0
76758,0
76759,1
76760,0
76761,0
76762,0
76763,0
76764,0
76765,0
76766,0
76767,1
76768,0
76769,0
76770,0
76771,0
76772,0
76773,0
76774,0
76775,0
76776,0
76777,0
76778,1
76779,1
76780,0
76781,0
76782,0
76783,0
76784,0
76785,0
76786,0
76787,0
76788,0
76789,0
76790,0
76791,0
76792,0
76793,0
76794,0
76795,0
76796,0
76797,0
76798,0
76799,0
76800,0
76801,0
76802,0
76803,0
76804,1
76805,0
76806,1
76807,1
76808,0
76809,0
76810,0
76811,0
76812,0
76813,1
76814,1
76815,0
76816,0
76817,0
76818,1
76819,0
76820,0
76821,0
76822,0
76823,0
76824,0
76825,0
76826,0
76827,0
76828,0
76829,0
76830,0
76831,1
76832,0
76833,0
76834,0
76835,0
76836,1
76837,1
76838,0
76839,0
76840,0
76841,0
76842,0
76843,0
76844,0
76845,0
76846,0
76847,0
76848,0
76849,0
76850,0
76851,0
76852,1
76853,1
76854,0
76855,0
76856,0
76857,0
76858,0
76859,1
76860,0
76861,0
76862,0
76863,0
76864,1
76865,0
76866,1
76867,0
76868,0
76869,0
76870,0
76871,0
76872,1
76873,1
76874,0
76875,1
76876,0
76877,0
76878,0
76879,0
76880,1
76881,0
76882,1
76883,0
76884,0
76885,0
76886,0
76887,1
76888,0
76889,0
76890,0
76891,0
76892,0
76893,1
76894,1
76895,1
76896,0
76897,1
76898,0
76899,0
76900,0
76901,0
76902,0
76903,0
76904,1
76905,0
76906,0
76907,0
76908,0
76909,1
76910,1
76911,0
76912,0
76913,0
76914,0
76915,1
76916,1
76917,1
76918,0
76919,0
76920,0
76921,0
76922,1
76923,1
76924,0
76925,0
76926,0
76927,0
76928,1
76929,0
76930,1
76931,0
76932,0
76933,0
76934,0
76935,0
76936,0
76937,0
76938,1
76939,0
76940,0
76941,1
76942,0
76943,0
76944,0
76945,0
76946,0
76947,0
76948,1
76949,0
76950,0
76951,0
76952,0
76953,0
76954,0
76955,0
76956,0
76957,0
76958,0
76959,0
76960,0
76961,0
76962,1
76963,0
76964,1
76965,0
76966,1
76967,0
76968,0
76969,0
76970,0
76971,0
76972,0
76973,0
76974,0
76975,0
76976,0
76977,0
76978,0
76979,0
76980,0
76981,1
76982,0
76983,0
76984,0
76985,0
76986,0
76987,0
76988,0
76989,0
76990,1
76991,0
76992,0
76993,0
76994,0
76995,1
76996,0
76997,0
76998,1
76999,0
77000,1
77001,0
77002,0
77003,0
77004,0
77005,1
77006,0
77007,0
77008,0
77009,0
77010,0
77011,1
77012,0
77013,0
77014,0
77015,0
77016,0
77017,1
77018,0
77019,0
77020,0
77021,0
77022,1
77023,1
77024,1
77025,0
77026,0
77027,0
77028,0
77029,0
77030,0
77031,1
77032,0
77033,0
77034,0
77035,0
77036,0
77037,0
77038,1
77039,0
77040,0
77041,1
77042,0
77043,0
77044,0
77045,0
77046,1
77047,0
77048,0
77049,0
77050,0
77051,0
77052,0
77053,1
77054,0
77055,0
77056,1
77057,1
77058,1
77059,0
77060,0
77061,0
77062,0
77063,1
77064,1
77065,1
77066,1
77067,1
77068,1
77069,1
77070,0
77071,0
77072,0
77073,0
77074,0
77075,0
77076,0
77077,0
77078,0
77079,0
77080,0
77081,0
77082,0
77083,0
77084,0
77085,0
77086,0
77087,0
77088,0
77089,1
77090,1
77091,0
77092,1
77093,0
77094,1
77095,0
77096,0
77097,0
77098,0
77099,0
77100,1
77101,0
77102,0
77103,0
77104,0
77105,1
77106,1
77107,0
77108,0
77109,0
77110,0
77111,0
77112,0
77113,1
77114,0
77115,0
77116,0
77117,0
77118,0
77119,0
77120,1
77121,0
77122,0
77123,1
77124,0
77125,0
77126,0
77127,0
77128,0
77129,1
77130,0
77131,0
77132,0
77133,0
77134,0
77135,0
77136,0
77137,0
77138,0
77139,0
77140,1
77141,0
77142,0
77143,0
77144,0
77145,0
77146,1
77147,0
77148,0
77149,0
77150,0
77151,1
77152,1
77153,0
77154,0
77155,0
77156,1
77157,0
77158,0
77159,1
77160,1
77161,0
77162,1
77163,0
77164,0
77165,0
77166,0
77167,0
77168,1
77169,0
77170,0
77171,0
77172,0
77173,0
77174,0
77175,0
77176,0
77177,0
77178,0
77179,0
77180,0
77181,0
77182,0
77183,0
77184,0
77185,0
77186,0
77187,0
77188,1
77189,0
77190,1
77191,0
77192,0
77193,1
77194,1
77195,0
77196,1
77197,0
77198,0
77199,0
77200,0
77201,0
77202,0
77203,0
77204,0
77205,0
77206,1
77207,0
77208,0
77209,1
77210,0
77211,0
77212,0
77213,0
77214,0
77215,1
77216,0
77217,0
77218,0
77219,1
77220,0
77221,0
77222,0
77223,1
77224,0
77225,1
77226,0
77227,0
77228,0
77229,0
77230,0
77231,0
77232,0
77233,0
77234,0
77235,0
77236,0
77237,0
77238,0
77239,1
77240,0
77241,0
77242,0
77243,0
77244,1
77245,0
77246,0
77247,0
77248,0
77249,0
77250,0
77251,0
77252,0
77253,0
77254,0
77255,0
77256,0
77257,0
77258,0
77259,1
77260,0
77261,0
77262,0
77263,0
77264,1
77265,0
77266,1
77267,0
77268,1
77269,0
77270,0
77271,0
77272,1
77273,0
77274,0
77275,0
77276,0
77277,0
77278,1
77279,0
77280,0
77281,0
77282,0
77283,0
77284,0
77285,1
77286,0
77287,0
77288,0
77289,0
77290,0
77291,0
77292,0
77293,1
77294,0
77295,0
77296,0
77297,0
77298,0
77299,0
77300,0
77301,0
77302,0
77303,0
77304,0
77305,0
77306,0
77307,0
77308,0
77309,0
77310,0
77311,0
77312,0
77313,1
77314,1
77315,0
77316,0
77317,0
77318,0
77319,0
77320,0
77321,0
77322,0
77323,0
77324,1
77325,0
77326,0
77327,0
77328,0
77329,0
77330,0
77331,0
77332,0
77333,1
77334,1
77335,0
77336,0
77337,0
77338,0
77339,1
77340,0
77341,0
77342,0
77343,0
77344,0
77345,0
77346,0
77347,0
77348,0
77349,1
77350,0
77351,0
77352,1
77353,0
77354,0
77355,0
77356,0
77357,1
77358,0
77359,0
77360,0
77361,0
77362,1
77363,1
77364,1
77365,0
77366,0
77367,0
77368,0
77369,0
77370,0
77371,0
77372,0
77373,1
77374,1
77375,0
77376,0
77377,1
77378,0
77379,1
77380,0
77381,0
77382,0
77383,1
77384,0
77385,1
77386,0
77387,0
77388,0
77389,0
77390,0
77391,0
77392,1
77393,1
77394,0
77395,0
77396,0
77397,0
77398,0
77399,1
77400,1
77401,0
77402,0
77403,0
77404,0
77405,1
77406,0
77407,0
77408,0
77409,0
77410,0
77411,0
77412,1
77413,1
77414,0
77415,0
77416,0
77417,0
77418,1
77419,1
77420,0
77421,0
77422,0
77423,1
77424,1
77425,0
77426,0
77427,1
77428,0
77429,0
77430,0
77431,0
77432,1
77433,0
77434,0
77435,0
77436,0
77437,1
77438,0
77439,0
77440,0
77441,0
77442,0
77443,1
77444,0
77445,0
77446,0
77447,0
77448,0
77449,0
77450,0
77451,0
77452,0
77453,0
77454,1
77455,0
77456,0
77457,0
77458,0
77459,0
77460,0
77461,0
77462,0
77463,0
77464,0
77465,0
77466,1
77467,0
77468,0
77469,1
77470,0
77471,0
77472,1
77473,0
77474,0
77475,1
77476,0
77477,1
77478,1
77479,0
77480,1
77481,0
77482,0
77483,0
77484,0
77485,1
77486,0
77487,1
77488,0
77489,0
77490,0
77491,1
77492,0
77493,0
77494,0
77495,1
77496,0
77497,0
77498,0
77499,0
77500,0
77501,1
77502,0
77503,1
77504,0
77505,1
77506,0
77507,0
77508,1
77509,0
77510,0
77511,0
77512,0
77513,0
77514,0
77515,1
77516,1
77517,0
77518,0
77519,0
77520,0
77521,0
77522,0
77523,0
77524,0
77525,0
77526,1
77527,1
77528,1
77529,0
77530,0
77531,1
77532,0
77533,0
77534,0
77535,0
77536,0
77537,1
77538,0
77539,0
77540,0
77541,0
77542,0
77543,0
77544,0
77545,0
77546,1
77547,0
77548,0
77549,1
77550,1
77551,0
77552,0
77553,0
77554,1
77555,0
77556,0
77557,0
77558,0
77559,1
77560,0
77561,0
77562,0
77563,0
77564,0
77565,0
77566,0
77567,0
77568,1
77569,0
77570,0
77571,0
77572,0
77573,0
77574,0
77575,0
77576,0
77577,0
77578,0
77579,0
77580,0
77581,0
77582,0
77583,0
77584,1
77585,0
77586,1
77587,0
77588,1
77589,0
77590,0
77591,1
77592,0
77593,1
77594,0
77595,0
77596,0
77597,0
77598,0
77599,0
77600,0
77601,0
77602,0
77603,0
77604,0
77605,0
77606,1
77607,0
77608,0
77609,0
77610,0
77611,0
77612,0
77613,0
77614,0
77615,0
77616,0
77617,0
77618,0
77619,0
77620,0
77621,1
77622,0
77623,1
77624,1
77625,1
77626,0
77627,0
77628,0
77629,1
77630,0
77631,1
77632,0
77633,0
77634,1
77635,1
77636,0
77637,0
77638,0
77639,0
77640,1
77641,0
77642,0
77643,1
77644,1
77645,1
77646,0
77647,0
77648,0
77649,0
77650,0
77651,0
77652,0
77653,0
77654,0
77655,0
77656,0
77657,1
77658,0
77659,1
77660,0
77661,0
77662,0
77663,0
77664,0
77665,0
77666,1
77667,0
77668,0
77669,0
77670,0
77671,0
77672,0
77673,0
77674,0
77675,0
77676,0
77677,0
77678,0
77679,0
77680,0
77681,1
77682,0
77683,0
77684,0
77685,0
77686,0
77687,0
77688,0
77689,0
77690,1
77691,1
77692,0
77693,0
77694,1
77695,0
77696,0
77697,1
77698,0
77699,0
77700,1
77701,1
77702,0
77703,0
77704,0
77705,0
77706,1
77707,1
77708,0
77709,0
77710,0
77711,0
77712,1
77713,0
77714,0
77715,0
77716,0
77717,0
77718,0
77719,0
77720,0
77721,0
77722,0
77723,0
77724,0
77725,0
77726,0
77727,1
77728,0
77729,0
77730,0
77731,0
77732,0
77733,1
77734,0
77735,1
77736,0
77737,1
77738,0
77739,0
77740,1
77741,0
77742,0
77743,1
77744,0
77745,0
77746,0
77747,0
77748,0
77749,0
77750,0
77751,0
77752,0
77753,1
77754,0
77755,0
77756,0
77757,0
77758,0
77759,0
77760,0
77761,0
77762,1
77763,0
77764,0
77765,0
77766,1
77767,0
77768,0
77769,1
77770,0
77771,0
77772,0
77773,0
77774,1
77775,0
77776,0
77777,0
77778,1
77779,0
77780,0
77781,0
77782,1
77783,0
77784,0
77785,0
77786,1
77787,0
77788,1
77789,0
77790,0
77791,0
77792,0
77793,0
77794,1
77795,0
77796,0
77797,0
77798,1
77799,1
77800,1
77801,0
77802,1
77803,1
77804,0
77805,0
77806,1
77807,0
77808,0
77809,1
77810,1
77811,0
77812,0
77813,0
77814,0
77815,0
77816,0
77817,0
77818,0
77819,1
77820,0
77821,0
77822,0
77823,0
77824,0
77825,0
77826,0
77827,0
77828,0
77829,1
77830,0
77831,1
77832,0
77833,0
77834,0
77835,0
77836,0
77837,1
77838,0
77839,0
77840,0
77841,0
77842,1
77843,1
77844,1
77845,0
77846,0
77847,0
77848,1
77849,0
77850,0
77851,0
77852,0
77853,0
77854,0
77855,0
77856,0
77857,0
77858,0
77859,0
77860,0
77861,1
77862,0
77863,0
77864,1
77865,0
77866,1
77867,0
77868,1
77869,0
77870,0
77871,0
77872,1
77873,0
77874,0
77875,0
77876,0
77877,0
77878,0
77879,0
77880,0
77881,0
77882,1
77883,1
77884,0
77885,0
77886,0
77887,0
77888,0
77889,0
77890,0
77891,0
77892,0
77893,1
77894,0
77895,0
77896,0
77897,0
77898,0
77899,0
77900,1
77901,0
77902,0
77903,0
77904,0
77905,0
77906,0
77907,0
77908,0
77909,0
77910,0
77911,0
77912,1
77913,0
77914,1
77915,0
77916,0
77917,1
77918,0
77919,0
77920,0
77921,0
77922,0
77923,1
77924,1
77925,1
77926,0
77927,1
77928,0
77929,0
77930,1
77931,0
77932,0
77933,0
77934,1
77935,0
77936,0
77937,0
77938,0
77939,0
77940,1
77941,0
77942,0
77943,0
77944,0
77945,0
77946,0
77947,0
77948,0
77949,0
77950,1
77951,1
77952,0
77953,0
77954,1
77955,0
77956,1
77957,1
77958,0
77959,0
77960,0
77961,1
77962,0
77963,0
77964,1
77965,0
77966,0
77967,0
77968,0
77969,0
77970,0
77971,0
77972,1
77973,1
77974,0
77975,1
77976,0
77977,1
77978,0
77979,1
77980,0
77981,0
77982,0
77983,1
77984,1
77985,0
77986,0
77987,0
77988,1
77989,0
77990,0
77991,0
77992,0
77993,0
77994,1
77995,0
77996,0
77997,0
77998,0
77999,1
78000,0
78001,0
78002,0
78003,0
78004,0
78005,0
78006,1
78007,0
78008,0
78009,0
78010,0
78011,0
78012,0
78013,0
78014,0
78015,1
78016,0
78017,0
78018,0
78019,0
78020,0
78021,1
78022,1
78023,1
78024,0
78025,0
78026,0
78027,1
78028,0
78029,0
78030,0
78031,0
78032,0
78033,0
78034,1
78035,0
78036,0
78037,0
78038,0
78039,0
78040,0
78041,0
78042,0
78043,0
78044,0
78045,0
78046,0
78047,0
78048,0
78049,0
78050,0
78051,0
78052,0
78053,0
78054,0
78055,0
78056,1
78057,0
78058,0
78059,0
78060,1
78061,0
78062,1
78063,0
78064,0
78065,0
78066,1
78067,0
78068,1
78069,0
78070,0
78071,0
78072,0
78073,0
78074,1
78075,0
78076,1
78077,0
78078,0
78079,0
78080,0
78081,0
78082,0
78083,1
78084,0
78085,0
78086,0
78087,1
78088,0
78089,0
78090,0
78091,1
78092,0
78093,1
78094,0
78095,0
78096,0
78097,0
78098,0
78099,0
78100,1
78101,0
78102,0
78103,0
78104,0
78105,0
78106,0
78107,1
78108,1
78109,1
78110,0
78111,0
78112,0
78113,1
78114,0
78115,0
78116,1
78117,0
78118,1
78119,0
78120,0
78121,0
78122,1
78123,0
78124,0
78125,0
78126,0
78127,1
78128,0
78129,0
78130,0
78131,0
78132,1
78133,0
78134,0
78135,0
78136,1
78137,0
78138,1
78139,0
78140,0
78141,0
78142,1
78143,0
78144,0
78145,0
78146,0
78147,0
78148,0
78149,0
78150,1
78151,0
78152,0
78153,0
78154,0
78155,0
78156,0
78157,1
78158,0
78159,0
78160,0
78161,0
78162,0
78163,1
78164,0
78165,1
78166,0
78167,0
78168,0
78169,0
78170,0
78171,0
78172,0
78173,0
78174,0
78175,0
78176,0
78177,0
78178,0
78179,0
78180,0
78181,0
78182,0
78183,0
78184,1
78185,0
78186,0
78187,0
78188,0
78189,0
78190,0
78191,0
78192,0
78193,0
78194,1
78195,1
78196,0
78197,1
78198,1
78199,0
78200,0
78201,0
78202,1
78203,0
78204,0
78205,0
78206,0
78207,0
78208,0
78209,0
78210,0
78211,0
78212,0
78213,0
78214,0
78215,0
78216,0
78217,1
78218,0
78219,0
78220,1
78221,1
78222,0
78223,0
78224,0
78225,0
78226,0
78227,1
78228,0
78229,0
78230,0
78231,0
78232,1
78233,0
78234,1
78235,1
78236,0
78237,0
78238,0
78239,0
78240,0
78241,0
78242,0
78243,0
78244,0
78245,0
78246,0
78247,1
78248,0
78249,1
78250,1
78251,0
78252,0
78253,0
78254,0
78255,1
78256,0
78257,0
78258,0
78259,1
78260,0
78261,1
78262,0
78263,0
78264,0
78265,0
78266,0
78267,0
78268,0
78269,0
78270,0
78271,0
78272,0
78273,0
78274,0
78275,1
78276,0
78277,1
78278,1
78279,0
78280,1
78281,1
78282,0
78283,1
78284,0
78285,0
78286,0
78287,0
78288,0
78289,0
78290,0
78291,0
78292,1
78293,0
78294,0
78295,0
78296,0
78297,0
78298,0
78299,0
78300,0
78301,0
78302,1
78303,0
78304,0
78305,0
78306,1
78307,0
78308,0
78309,0
78310,0
78311,1
78312,1
78313,0
78314,0
78315,0
78316,0
78317,0
78318,0
78319,0
78320,0
78321,0
78322,0
78323,1
78324,0
78325,1
78326,0
78327,0
78328,0
78329,0
78330,0
78331,0
78332,0
78333,1
78334,0
78335,0
78336,0
78337,0
78338,0
78339,0
78340,0
78341,1
78342,0
78343,1
78344,0
78345,0
78346,0
78347,0
78348,0
78349,0
78350,0
78351,1
78352,0
78353,0
78354,0
78355,0
78356,1
78357,0
78358,1
78359,1
78360,0
78361,0
78362,0
78363,0
78364,0
78365,1
78366,1
78367,0
78368,1
78369,0
78370,1
78371,0
78372,0
78373,0
78374,0
78375,0
78376,0
78377,0
78378,0
78379,1
78380,1
78381,0
78382,0
78383,0
78384,0
78385,1
78386,0
78387,0
78388,0
78389,1
78390,0
78391,0
78392,0
78393,0
78394,0
78395,0
78396,0
78397,0
78398,0
78399,0
78400,0
78401,0
78402,0
78403,0
78404,0
78405,0
78406,0
78407,0
78408,0
78409,0
78410,1
78411,0
78412,0
78413,0
78414,0
78415,0
78416,0
78417,0
78418,0
78419,0
78420,1
78421,0
78422,0
78423,1
78424,1
78425,0
78426,0
78427,0
78428,0
78429,0
78430,0
78431,0
78432,0
78433,0
78434,0
78435,0
78436,0
78437,0
78438,0
78439,0
78440,0
78441,1
78442,0
78443,0
78444,0
78445,0
78446,0
78447,0
78448,0
78449,0
78450,0
78451,0
78452,0
78453,0
78454,0
78455,0
78456,0
78457,0
78458,0
78459,0
78460,0
78461,0
78462,0
78463,0
78464,1
78465,0
78466,1
78467,0
78468,0
78469,0
78470,1
78471,1
78472,0
78473,0
78474,0
78475,0
78476,0
78477,1
78478,0
78479,0
78480,0
78481,1
78482,0
78483,1
78484,0
78485,1
78486,0
78487,0
78488,0
78489,1
78490,0
78491,1
78492,1
78493,0
78494,0
78495,0
78496,0
78497,0
78498,0
78499,0
78500,1
78501,0
78502,0
78503,0
78504,1
78505,1
78506,0
78507,0
78508,0
78509,0
78510,0
78511,0
78512,0
78513,0
78514,1
78515,0
78516,0
78517,1
78518,0
78519,1
78520,0
78521,1
78522,0
78523,1
78524,0
78525,0
78526,0
78527,0
78528,0
78529,0
78530,1
78531,0
78532,1
78533,0
78534,0
78535,0
78536,0
78537,1
78538,1
78539,0
78540,0
78541,0
78542,0
78543,0
78544,0
78545,1
78546,1
78547,0
78548,1
78549,1
78550,0
78551,1
78552,1
78553,0
78554,0
78555,1
78556,0
78557,0
78558,0
78559,0
78560,0
78561,0
78562,0
78563,1
78564,0
78565,0
78566,1
78567,1
78568,1
78569,0
78570,0
78571,0
78572,0
78573,0
78574,0
78575,1
78576,0
78577,0
78578,0
78579,0
78580,1
78581,1
78582,0
78583,0
78584,0
78585,0
78586,0
78587,0
78588,0
78589,0
78590,1
78591,0
78592,0
78593,0
78594,1
78595,1
78596,1
78597,0
78598,0
78599,0
78600,0
78601,0
78602,0
78603,0
78604,0
78605,1
78606,0
78607,0
78608,0
78609,1
78610,0
78611,0
78612,0
78613,0
78614,0
78615,0
78616,0
78617,0
78618,0
78619,1
78620,0
78621,0
78622,0
78623,0
78624,0
78625,0
78626,1
78627,1
78628,0
78629,1
78630,1
78631,0
78632,0
78633,0
78634,0
78635,1
78636,0
78637,0
78638,0
78639,1
78640,1
78641,0
78642,0
78643,0
78644,0
78645,0
78646,0
78647,0
78648,0
78649,0
78650,0
78651,0
78652,1
78653,1
78654,1
78655,0
78656,1
78657,0
78658,0
78659,1
78660,0
78661,0
78662,0
78663,1
78664,0
78665,0
78666,1
78667,0
78668,1
78669,0
78670,1
78671,0
78672,1
78673,0
78674,0
78675,0
78676,0
78677,0
78678,1
78679,1
78680,1
78681,1
78682,0
78683,0
78684,0
78685,0
78686,0
78687,0
78688,0
78689,0
78690,1
78691,0
78692,0
78693,1
78694,0
78695,1
78696,0
78697,0
78698,0
78699,0
78700,1
78701,0
78702,1
78703,0
78704,0
78705,1
78706,0
78707,0
78708,0
78709,0
78710,0
78711,0
78712,0
78713,0
78714,0
78715,0
78716,1
78717,0
78718,0
78719,1
78720,0
78721,0
78722,0
78723,0
78724,0
78725,0
78726,0
78727,0
78728,0
78729,0
78730,0
78731,0
78732,1
78733,0
78734,0
78735,0
78736,0
78737,0
78738,0
78739,1
78740,0
78741,0
78742,1
78743,1
78744,0
78745,0
78746,0
78747,0
78748,0
78749,0
78750,0
78751,0
78752,1
78753,0
78754,0
78755,0
78756,0
78757,1
78758,0
78759,0
78760,0
78761,0
78762,0
78763,0
78764,0
78765,0
78766,0
78767,0
78768,0
78769,0
78770,0
78771,0
78772,0
78773,0
78774,0
78775,0
78776,0
78777,1
78778,0
78779,0
78780,0
78781,0
78782,0
78783,0
78784,0
78785,0
78786,1
78787,0
78788,0
78789,0
78790,1
78791,1
78792,0
78793,1
78794,1
78795,0
78796,0
78797,0
78798,0
78799,1
78800,0
78801,0
78802,0
78803,0
78804,0
78805,1
78806,0
78807,1
78808,0
78809,0
78810,0
78811,0
78812,0
78813,0
78814,0
78815,0
78816,0
78817,0
78818,0
78819,0
78820,1
78821,0
78822,0
78823,0
78824,0
78825,1
78826,0
78827,1
78828,0
78829,0
78830,0
78831,0
78832,0
78833,1
78834,0
78835,0
78836,0
78837,0
78838,0
78839,1
78840,1
78841,0
78842,0
78843,1
78844,0
78845,0
78846,1
78847,0
78848,0
78849,0
78850,0
78851,0
78852,0
78853,0
78854,0
78855,1
78856,0
78857,0
78858,0
78859,1
78860,0
78861,1
78862,0
78863,1
78864,0
78865,0
78866,0
78867,1
78868,0
78869,1
78870,1
78871,0
78872,0
78873,0
78874,1
78875,1
78876,0
78877,0
78878,1
78879,1
78880,0
78881,0
78882,0
78883,0
78884,0
78885,0
78886,0
78887,0
78888,0
78889,0
78890,0
78891,0
78892,0
78893,0
78894,1
78895,0
78896,1
78897,1
78898,0
78899,0
78900,1
78901,0
78902,0
78903,0
78904,0
78905,1
78906,0
78907,0
78908,0
78909,1
78910,1
78911,0
78912,0
78913,1
78914,1
78915,0
78916,0
78917,0
78918,0
78919,0
78920,0
78921,1
78922,0
78923,0
78924,0
78925,0
78926,0
78927,0
78928,1
78929,1
78930,0
78931,1
78932,0
78933,0
78934,0
78935,0
78936,0
78937,0
78938,0
78939,0
78940,1
78941,0
78942,1
78943,0
78944,0
78945,1
78946,1
78947,0
78948,1
78949,0
78950,0
78951,0
78952,0
78953,0
78954,0
78955,0
78956,1
78957,0
78958,0
78959,0
78960,0
78961,0
78962,1
78963,0
78964,0
78965,0
78966,0
78967,0
78968,0
78969,0
78970,0
78971,0
78972,0
78973,0
78974,0
78975,0
78976,0
78977,0
78978,0
78979,0
78980,0
78981,0
78982,0
78983,0
78984,0
78985,0
78986,0
78987,0
78988,1
78989,0
78990,0
78991,1
78992,0
78993,0
78994,0
78995,0
78996,0
78997,0
78998,0
78999,0
79000,0
79001,0
79002,0
79003,1
79004,0
79005,0
79006,0
79007,0
79008,1
79009,1
79010,1
79011,0
79012,1
79013,0
79014,0
79015,0
79016,0
79017,0
79018,0
79019,0
79020,1
79021,0
79022,0
79023,0
79024,0
79025,0
79026,1
79027,0
79028,0
79029,0
79030,1
79031,0
79032,0
79033,1
79034,0
79035,0
79036,0
79037,0
79038,1
79039,0
79040,0
79041,0
79042,0
79043,1
79044,1
79045,0
79046,0
79047,1
79048,0
79049,0
79050,0
79051,1
79052,0
79053,0
79054,1
79055,0
79056,0
79057,0
79058,0
79059,0
79060,0
79061,0
79062,0
79063,0
79064,0
79065,1
79066,1
79067,0
79068,0
79069,1
79070,0
79071,0
79072,0
79073,1
79074,0
79075,0
79076,0
79077,0
79078,0
79079,1
79080,0
79081,0
79082,1
79083,0
79084,0
79085,0
79086,0
79087,0
79088,1
79089,0
79090,0
79091,0
79092,1
79093,0
79094,0
79095,0
79096,1
79097,0
79098,0
79099,1
79100,0
79101,0
79102,0
79103,0
79104,0
79105,0
79106,0
79107,1
79108,0
79109,0
79110,1
79111,0
79112,0
79113,0
79114,0
79115,0
79116,0
79117,0
79118,0
79119,0
79120,1
79121,0
79122,0
79123,0
79124,0
79125,0
79126,0
79127,1
79128,1
79129,0
79130,0
79131,0
79132,0
79133,0
79134,0
79135,0
79136,0
79137,1
79138,0
79139,0
79140,0
79141,0
79142,0
79143,1
79144,0
79145,0
79146,0
79147,0
79148,0
79149,0
79150,0
79151,1
79152,1
79153,0
79154,0
79155,0
79156,1
79157,0
79158,0
79159,0
79160,0
79161,0
79162,0
79163,0
79164,0
79165,1
79166,0
79167,0
79168,0
79169,0
79170,1
79171,1
79172,0
79173,0
79174,0
79175,0
79176,0
79177,0
79178,1
79179,1
79180,0
79181,0
79182,0
